aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
ANC,6,1274,-5.11,-7.97,159,30.98,27.61,57,160.79,158.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ANC,7,1198,-3.24,-6.32,261,31.66,26.75,80,153.7,150.95,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ANC,8,1238,-3.49,-8.49,229,29.01,23.34,55,165.22,157.38,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ANC,9,1031,-4.55,-9.4,113,28.73,21.84,30,137.67,125.4,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ANC,10,839,-5.41,-9.33,72,28.57,29.83,34,169.18,170.71,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ANC,11,698,-5.69,-10.23,68,31.56,24.75,16,94.63,83.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ANC,12,711,-4.31,-9.33,88,27.8,21.98,33,154.15,146.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
APN,1,16,-6.25,-10.06,2,39.5,40.0,4,172.25,160.75,CANC_WEATHER|DELAY_CARRIER|DELAY_WEATHER
APN,2,32,-11.47,-23.47,1,40.0,56.0,3,81.0,78.67,DELAY_CARRIER|DELAY_WEATHER
APN,3,35,-7.23,-14.57,1,19.0,1.0,3,345.33,328.0,DELAY_WEATHER|DELAY_CARRIER|DELAY_SECURITY
APN,4,33,-9.15,-16.09,0,,,5,210.0,205.2,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
APN,5,36,-7.81,-11.86,5,30.8,25.8,2,90.0,78.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
APN,6,20,-7.95,-12.6,2,42.5,34.5,7,256.14,248.57,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
APN,7,32,-5.41,-10.22,4,47.0,40.5,6,145.67,140.0,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
APN,8,32,-8.66,-14.97,2,48.0,34.5,7,142.86,140.14,DELAY_CARRIER|DELAY_WEATHER
APN,9,32,-9.25,-15.75,3,44.0,42.0,2,186.0,182.0,DELAY_WEATHER|DELAY_CARRIER
APN,10,29,-9.52,-18.1,1,16.0,5.0,3,120.67,116.67,DELAY_CARRIER|DELAY_NAS
APN,11,33,-7.58,-14.06,2,31.0,36.0,3,143.33,131.0,DELAY_CARRIER|DELAY_NAS
APN,12,22,-5.59,-7.41,6,31.83,29.17,5,164.2,154.6,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
ASE,1,373,-3.67,-12.07,122,33.55,26.84,91,155.05,148.02,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ASE,2,347,-4.23,-11.85,128,30.64,22.53,114,162.17,156.37,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
ASE,3,373,-4.6,-12.28,141,34.15,26.71,129,157.4,155.87,DELAY_WEATHER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
ASE,4,236,-5.06,-8.32,40,35.28,30.18,25,200.8,200.2,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
ASE,5,101,-6.98,-11.35,22,31.5,24.23,29,149.66,143.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ASE,6,355,-6.23,-9.68,51,33.57,29.1,60,160.48,158.43,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
ASE,7,381,-5.72,-9.49,56,33.27,32.11,47,199.87,201.94,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ASE,8,327,-5.0,-7.32,74,33.53,29.22,54,148.44,148.17,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ASE,9,289,-6.68,-12.08,43,33.77,28.91,46,139.67,138.43,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
ASE,10,286,-7.34,-13.0,26,34.08,28.69,21,124.95,122.52,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ASE,11,208,-7.28,-14.23,32,35.59,37.38,25,147.16,147.24,CANC_WEATHER|DELAY_CARRIER|DELAY_WEATHER
ASE,12,309,-5.39,-15.59,78,35.58,28.23,100,198.44,196.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
ATL,1,14360,-1.77,-6.99,2613,31.24,26.37,1172,143.35,140.99,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,2,15320,-2.52,-6.96,1634,29.62,24.53,463,124.9,119.68,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ATL,3,16225,-1.77,-6.52,2739,30.8,26.05,965,127.54,125.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,4,16261,-1.77,-4.91,2521,30.63,27.26,950,128.17,127.19,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,5,15546,-1.06,-3.04,3401,31.61,31.39,1815,130.76,132.31,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,6,16013,-1.69,-6.76,3076,30.69,26.13,1205,133.72,129.71,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,7,12559,-1.22,-4.51,3839,33.03,31.91,3238,153.16,153.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,8,16116,-2.5,-7.53,2819,31.87,27.39,1388,137.2,133.89,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,9,16540,-2.83,-7.45,2191,31.23,27.03,832,138.53,134.06,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,10,18194,-2.97,-8.47,1921,29.5,22.89,524,126.1,120.18,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATL,11,16989,-3.01,-7.41,2065,29.9,25.28,579,128.1,126.28,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ATL,12,15561,-1.54,-6.4,3327,31.21,26.49,1265,133.67,129.99,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATW,1,238,-3.23,-8.65,32,31.59,29.03,41,197.88,191.0,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
ATW,2,258,-5.92,-15.59,18,34.67,24.11,25,212.8,201.68,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATW,3,323,-5.44,-14.02,34,31.26,27.09,22,265.86,257.41,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
ATW,4,305,-6.77,-12.4,19,31.53,21.58,21,321.29,327.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATW,5,305,-5.3,-11.12,29,34.41,35.59,35,193.69,190.91,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ATW,6,276,-5.41,-7.26,33,30.61,29.06,45,147.18,146.76,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ATW,7,292,-4.55,-6.11,40,33.93,33.8,28,129.43,140.04,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ATW,8,281,-5.19,-7.25,28,32.68,28.18,32,147.78,147.47,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
ATW,9,295,-6.34,-12.09,31,35.65,32.16,26,117.31,112.96,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATW,10,351,-6.26,-13.0,23,29.91,18.78,25,145.8,133.92,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ATW,11,316,-5.28,-11.77,35,35.09,29.57,32,166.44,160.88,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
ATW,12,289,-4.03,-6.24,44,32.2,35.7,52,193.23,190.9,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
AUS,1,3362,-2.28,-7.09,768,30.26,25.14,371,162.08,160.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,2,3470,-3.34,-6.73,431,29.61,25.23,150,166.97,163.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AUS,3,3781,-2.26,-7.66,815,31.12,25.54,371,142.46,138.78,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,4,3876,-1.87,-7.84,823,30.16,25.01,337,153.23,149.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AUS,5,3478,-0.47,-4.62,1153,32.17,28.99,754,175.64,174.24,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,6,3818,-1.02,-6.48,1018,31.68,25.26,489,157.04,151.48,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,7,3535,-1.2,-6.89,1142,32.06,26.77,654,162.52,156.94,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,8,3908,-3.27,-10.39,622,31.38,25.6,338,173.93,166.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,9,4158,-3.31,-8.51,486,29.72,23.79,166,151.76,146.56,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AUS,10,4468,-2.92,-8.82,536,30.21,24.16,200,153.02,146.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AUS,11,4095,-2.67,-8.57,515,29.87,23.68,202,146.62,143.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AUS,12,3792,-2.12,-8.7,692,31.12,24.1,359,159.28,154.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVL,1,474,-4.55,-10.38,85,31.26,29.67,47,159.26,153.94,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVL,2,464,-5.4,-10.59,29,31.17,28.62,16,202.0,194.81,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AVL,3,500,-4.15,-9.63,70,30.87,24.09,36,183.94,181.89,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AVL,4,588,-4.95,-8.03,87,31.76,26.59,40,151.2,147.3,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVL,5,561,-3.41,-6.52,128,30.74,27.98,72,182.54,183.96,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVL,6,559,-1.81,-6.9,141,31.48,25.77,86,162.22,161.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVL,7,498,-2.41,-5.51,169,33.01,31.22,135,177.24,176.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVL,8,575,-4.25,-8.47,159,30.72,29.48,90,160.39,161.73,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVL,9,557,-3.11,-8.5,104,28.63,21.79,54,172.44,166.22,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AVL,10,618,-7.85,-12.64,60,29.82,24.37,42,190.71,181.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVL,11,506,-5.42,-10.79,56,32.82,28.61,28,190.29,180.54,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
AVL,12,372,-3.5,-10.61,86,30.85,22.67,51,131.9,124.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,1,65,-4.49,-17.15,5,32.2,26.4,17,314.59,304.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
AVP,2,71,-4.59,-18.11,6,27.33,9.33,7,235.0,217.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,3,67,-5.7,-10.21,9,26.89,18.11,5,255.6,238.2,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AVP,4,45,-4.07,-14.33,6,43.17,41.0,7,126.71,114.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,5,61,-1.95,-5.92,17,30.35,23.59,17,204.59,208.24,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,6,72,-4.4,-13.04,18,34.11,23.33,10,111.7,112.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,7,70,-2.63,-8.79,12,25.75,30.5,12,136.5,133.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
AVP,8,74,-4.46,-5.58,18,33.5,51.94,11,128.73,125.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
AVP,9,81,-5.46,-11.65,3,37.67,39.0,9,186.67,181.56,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AVP,10,92,-4.97,-10.88,5,34.8,47.6,3,69.0,57.33,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
AVP,11,72,-4.68,-10.67,9,31.0,22.44,5,242.2,248.8,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
AVP,12,89,-5.07,-12.47,12,29.75,20.75,8,142.75,135.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,1,301,-6.81,-11.82,35,33.57,28.0,19,209.32,205.95,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,2,297,-6.65,-16.49,18,32.89,19.61,9,210.0,201.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,3,373,-6.73,-14.2,31,30.84,23.77,14,251.07,249.07,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,4,304,-6.22,-15.95,16,26.69,19.5,3,79.67,74.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,5,292,-6.13,-12.14,20,30.6,26.85,6,114.0,105.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,6,293,-6.38,-9.4,38,28.13,27.74,26,177.5,177.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,7,296,-5.97,-6.02,60,29.23,30.4,29,167.21,173.1,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,8,224,-6.14,-10.28,38,32.47,30.47,12,89.75,92.42,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,9,192,-6.57,-12.28,23,29.39,24.78,7,111.86,111.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
AZA,10,297,-5.66,-10.8,22,28.64,22.5,7,84.57,80.43,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,11,291,-5.97,-14.49,32,25.63,18.31,14,130.0,127.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
AZA,12,334,-5.23,-9.97,62,31.97,27.94,34,135.82,136.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
AZO,1,39,-5.44,-10.92,5,44.6,31.0,5,166.4,154.8,CANC_WEATHER|DELAY_CARRIER|DELAY_WEATHER
AZO,2,46,-5.3,-15.59,1,56.0,50.0,2,101.0,96.0,DELAY_CARRIER|DELAY_WEATHER
AZO,3,50,-5.58,-14.54,3,23.0,21.0,1,221.0,202.0,DELAY_NAS|DELAY_WEATHER
AZO,4,52,-5.38,-9.71,2,24.0,32.0,1,263.0,248.0,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
AZO,5,56,-4.61,-7.86,3,40.33,39.0,5,135.6,125.2,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
AZO,6,44,-4.14,-6.09,3,41.67,40.0,6,178.17,168.83,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
AZO,7,44,-4.93,-7.7,10,33.4,22.7,4,334.5,329.5,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
AZO,8,42,-3.9,-10.83,5,46.4,40.2,7,120.0,113.29,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
AZO,9,51,-5.73,-8.51,3,42.67,36.67,4,155.5,153.75,DELAY_CARRIER|DELAY_WEATHER
AZO,10,54,-7.24,-11.31,4,42.0,34.0,5,115.0,104.6,DELAY_CARRIER|DELAY_WEATHER
AZO,11,44,-5.66,-15.16,8,40.63,30.13,9,154.33,160.67,DELAY_CARRIER|DELAY_WEATHER
AZO,12,49,-3.76,-10.82,3,31.0,24.0,6,143.83,144.33,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
BDL,1,837,-2.92,-6.3,150,30.57,29.81,85,177.59,181.42,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BDL,2,927,-3.35,-13.3,104,28.88,18.94,53,184.15,175.79,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BDL,3,967,-3.9,-13.02,149,30.05,24.88,110,164.6,162.35,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,4,1139,-3.46,-11.1,157,30.87,21.32,84,188.54,185.37,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,5,1025,-3.2,-10.29,187,30.08,24.7,115,185.64,183.51,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,6,978,-3.38,-10.25,202,33.49,31.05,114,165.4,163.59,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,7,947,-2.59,-5.65,222,33.9,30.49,145,152.07,150.92,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,8,1039,-3.0,-8.26,200,30.83,25.89,126,134.62,137.16,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BDL,9,1135,-4.43,-11.14,121,29.61,22.09,46,147.8,139.46,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BDL,10,1198,-3.38,-11.4,134,28.58,17.48,40,160.8,149.6,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BDL,11,1105,-4.16,-12.91,135,28.84,20.25,47,158.74,150.09,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BDL,12,1052,-2.32,-8.03,193,31.49,26.91,93,127.81,123.98,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BET,1,24,-4.96,-4.96,11,30.55,32.09,6,114.17,118.83,DELAY_LATE_AIRCRAFT|DELAY_SECURITY|CANC_CARRIER
BET,2,23,-3.35,0.7,8,35.25,42.13,5,79.8,84.8,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_SECURITY
BET,3,31,-1.94,2.45,12,25.5,23.83,8,137.25,137.5,DELAY_LATE_AIRCRAFT|DELAY_SECURITY|DELAY_NAS
BET,4,33,-3.76,-2.79,8,35.25,33.25,2,97.0,96.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BET,5,34,-3.09,-1.88,14,25.29,21.29,1,72.0,60.0,DELAY_SECURITY|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BET,6,30,-8.93,-1.1,8,22.63,29.5,0,,,DELAY_SECURITY|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
BET,7,36,-5.5,2.14,15,28.87,29.53,0,,,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BET,8,31,-6.16,-2.94,4,30.5,36.0,2,97.0,101.5,DELAY_LATE_AIRCRAFT|DELAY_NAS
BET,9,39,-9.54,-4.13,3,20.33,20.0,2,77.0,82.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BET,10,34,-3.53,-0.76,4,22.5,22.25,1,71.0,77.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BET,11,33,-5.27,1.76,3,25.33,21.33,3,86.33,88.0,CANC_WEATHER|DELAY_CARRIER|DELAY_NAS
BET,12,32,-3.38,0.97,10,29.1,31.5,0,,,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_SECURITY
BFF,1,28,-8.04,-9.04,2,25.0,47.0,2,247.5,252.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
BFF,2,25,-9.04,-11.0,3,52.0,44.33,2,86.0,93.5,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
BFF,3,39,-8.87,-15.82,0,,,1,108.0,111.0,CANC_WEATHER|DELAY_NAS|DELAY_WEATHER
BFF,4,28,-6.61,-4.11,4,37.75,45.25,2,529.0,551.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
BFF,5,33,-9.52,-4.55,2,54.5,43.0,0,,,DELAY_NAS|CANC_WEATHER|DELAY_CARRIER
BFF,6,34,-7.5,-5.71,4,28.5,20.0,0,,,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
BFF,7,32,-9.31,-11.25,2,20.5,17.5,3,321.67,322.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BFF,8,32,-6.81,-10.81,2,49.5,41.5,4,273.5,279.5,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
BFF,9,30,-9.3,-9.8,2,27.5,12.0,2,140.5,136.0,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
BFF,10,36,-9.33,-8.33,1,37.0,28.0,5,284.4,272.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
BFF,11,34,-7.06,-5.26,1,58.0,54.0,3,121.67,125.67,DELAY_CARRIER|CANC_WEATHER|CANC_NAS
BFF,12,36,-7.22,-6.78,3,23.0,22.67,0,,,DELAY_CARRIER|DELAY_NAS
BFL,1,110,-5.8,-11.25,8,37.13,33.0,6,133.33,120.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BFL,2,102,-6.52,-15.68,11,29.0,24.82,4,183.5,175.0,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
BFL,3,113,-4.95,-12.73,8,28.38,18.38,12,179.67,169.67,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
BFL,4,100,-4.67,-11.33,13,33.31,25.85,5,110.2,100.6,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
BFL,5,109,-3.63,-9.31,11,27.82,21.73,15,103.2,102.8,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
BFL,6,134,-4.34,-3.01,14,36.57,35.57,9,138.33,139.22,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BFL,7,146,-5.68,-9.43,10,34.4,26.5,14,198.21,193.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BFL,8,175,-5.07,-8.43,9,29.44,32.67,12,151.25,147.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BFL,9,137,-5.74,-14.5,10,33.2,28.4,4,146.25,146.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BFL,10,157,-5.5,-12.08,10,29.5,21.0,7,266.57,254.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BFL,11,147,-6.12,-12.25,14,41.29,30.79,8,166.38,164.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
BFL,12,158,-4.84,-12.09,9,36.44,34.0,11,126.09,120.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BGM,1,20,-3.6,-8.25,0,,,2,169.5,176.5,CANC_WEATHER|DELAY_NAS|DELAY_LATE_AIRCRAFT
BGM,2,17,-5.18,-27.18,0,,,1,337.0,317.0,DELAY_LATE_AIRCRAFT
BGM,3,20,-3.05,-7.55,0,,,3,623.67,592.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BGM,4,18,-1.72,-1.56,2,22.0,7.5,1,248.0,239.0,DELAY_CARRIER|DELAY_NAS
BGM,5,21,-5.05,-2.62,0,,,2,257.0,249.5,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
BGM,6,18,-3.78,-2.22,2,31.0,20.0,1,316.0,327.0,DELAY_CARRIER
BGM,7,20,-1.25,0.6,1,45.0,44.0,2,353.5,348.5,DELAY_CARRIER
BGM,8,19,-2.47,-5.89,2,29.0,18.5,0,,,CANC_CARRIER|CANC_NAS|DELAY_NAS
BGM,9,22,-3.95,-11.05,0,,,0,,,N/D
BGM,10,23,-5.91,-10.0,0,,,0,,,N/D
BGM,11,15,-6.93,-14.87,4,33.5,59.75,1,74.0,48.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
BGM,12,16,-5.0,-17.56,3,34.67,73.0,1,74.0,138.0,DELAY_NAS|CANC_CARRIER|DELAY_CARRIER
BGR,1,129,-7.23,-19.02,18,31.33,26.72,9,175.11,175.33,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BGR,2,139,-6.98,-21.65,17,24.59,8.47,11,219.18,211.09,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BGR,3,147,-7.16,-22.35,17,32.88,25.0,16,215.94,209.44,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
BGR,4,133,-7.8,-16.5,9,31.0,31.89,2,137.0,137.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BGR,5,135,-7.3,-16.59,4,33.5,46.75,6,150.67,142.17,DELAY_NAS|DELAY_CARRIER|CANC_CARRIER
BGR,6,275,-5.63,-10.79,38,35.5,34.45,26,209.04,204.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BGR,7,308,-3.94,-6.96,61,33.69,34.51,28,155.93,155.93,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BGR,8,329,-3.91,-8.9,57,33.77,39.09,32,227.34,223.94,DELAY_NAS|DELAY_LATE_AIRCRAFT|CANC_NAS
BGR,9,388,-5.79,-12.39,33,30.12,23.21,17,113.88,103.35,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BGR,10,338,-5.67,-16.69,35,30.4,19.6,21,198.81,187.9,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
BGR,11,186,-7.54,-20.07,10,30.2,20.9,9,154.78,152.89,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
BGR,12,148,-6.5,-14.82,21,29.76,24.33,22,221.64,215.95,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BHM,1,708,-4.47,-9.61,92,30.49,25.83,87,160.15,157.41,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
BHM,2,755,-4.61,-9.26,71,29.17,24.87,29,145.0,135.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
BHM,3,793,-3.83,-8.48,97,28.55,22.81,46,119.96,116.98,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
