aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
LBL,5,82,-8.07,-11.54,6,32.0,26.33,18,212.89,211.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBL,6,86,-5.44,-8.84,8,27.0,22.25,6,458.67,487.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LBL,7,74,-8.38,-12.84,12,26.33,20.17,4,106.0,107.0,CANC_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBL,8,68,-6.24,-11.12,20,36.6,31.9,16,169.0,167.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_NAS
LBL,9,82,-8.12,-13.1,14,27.57,21.71,6,137.0,128.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
LBL,10,90,-9.49,-15.2,12,37.17,36.5,4,113.5,101.5,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
LBL,11,80,-8.35,-12.0,10,39.4,47.2,6,80.67,79.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
LBL,12,98,-8.73,-11.16,2,50.0,45.0,6,133.33,122.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,1,146,-7.7,-2.38,8,28.75,25.25,22,326.27,327.27,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
LCH,2,148,-7.55,-3.82,12,33.0,30.67,14,231.71,224.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,3,156,-6.94,-9.28,6,34.67,26.0,12,274.83,273.17,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
LCH,4,144,-7.53,-16.0,6,29.33,25.0,20,186.3,187.7,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
LCH,5,124,-5.98,-12.76,16,31.0,27.75,34,304.88,310.24,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LCH,6,148,-8.16,-14.57,10,39.8,29.6,22,166.73,171.73,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LCH,7,144,-5.14,-9.06,20,33.5,27.3,18,156.67,159.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCH,8,158,-7.78,-13.77,12,45.67,35.83,14,199.43,192.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,9,142,-5.7,-6.06,20,26.8,22.7,18,233.22,225.89,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LCH,10,146,-6.99,-12.12,20,34.8,25.8,18,203.11,192.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,11,130,-7.08,-11.25,12,37.17,27.67,22,178.82,169.64,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
LCH,12,142,-7.79,-10.62,18,34.56,33.56,16,160.5,162.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCK,1,94,-6.23,-15.36,14,36.0,30.14,6,84.0,93.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,2,90,-6.36,-12.67,12,23.67,13.5,8,84.0,76.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,3,112,-7.82,-14.86,30,27.6,20.87,22,113.45,116.91,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
LCK,4,114,-8.23,-17.16,14,29.71,19.29,12,164.83,168.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
LCK,5,134,-7.24,-12.49,18,28.11,23.78,18,304.67,300.22,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
LCK,6,206,-6.53,-8.79,44,35.82,38.45,18,126.67,126.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LCK,7,186,-7.29,-2.51,34,33.18,35.94,32,175.75,178.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,8,116,-7.57,-7.57,28,34.43,33.71,28,115.36,117.0,DELAY_LATE_AIRCRAFT|CANC_NAS|DELAY_NAS
LCK,9,88,-9.52,-13.77,20,31.6,33.7,16,138.88,135.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
LCK,10,104,-7.08,-10.02,8,35.0,33.0,4,107.5,107.5,DELAY_LATE_AIRCRAFT|CANC_WEATHER|CANC_CARRIER
LCK,11,82,-3.73,-9.27,14,41.43,27.71,6,86.67,77.33,DELAY_LATE_AIRCRAFT|DELAY_NAS
LCK,12,76,-6.29,-12.08,22,31.55,32.09,34,204.76,204.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,1,972,-5.19,-10.28,134,32.72,32.6,128,185.41,182.45,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,2,1088,-5.05,-13.63,118,32.22,22.69,44,194.32,183.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LEX,3,1316,-5.29,-11.13,140,31.8,23.59,84,183.21,175.86,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,4,1356,-5.02,-9.5,112,28.25,26.14,80,155.82,149.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,5,1170,-3.99,-9.68,178,34.03,29.09,164,152.13,157.73,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,6,1276,-3.83,-11.18,200,30.2,23.98,132,223.85,220.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,7,1186,-4.76,-10.1,220,31.21,29.21,234,171.95,169.73,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,8,1250,-5.31,-10.16,170,32.76,31.45,122,167.05,160.74,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,9,1310,-5.15,-10.23,182,31.16,25.04,70,149.43,150.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,10,1420,-5.23,-10.77,138,30.2,21.41,58,150.86,142.21,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LEX,11,1364,-6.11,-12.72,96,32.25,24.65,56,153.68,160.32,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
LEX,12,1144,-4.17,-12.04,168,32.19,27.77,106,211.49,203.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LFT,1,296,-4.11,-7.64,48,32.33,28.08,56,185.43,191.5,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|CANC_WEATHER
LFT,2,358,-5.19,-7.09,48,30.62,23.25,18,133.0,129.89,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
LFT,3,550,-5.44,-10.49,54,32.63,26.93,44,174.68,172.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,4,448,-4.92,-6.6,28,34.86,39.36,46,166.13,176.48,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
LFT,5,350,-4.24,-6.55,52,28.35,28.12,58,191.97,190.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LFT,6,420,-4.23,-9.5,56,30.25,27.0,60,208.6,204.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,7,430,-3.79,-7.66,86,32.05,27.95,90,196.44,195.78,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LFT,8,504,-5.92,-13.08,56,33.89,28.0,40,194.35,188.1,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LFT,9,384,-5.28,-8.89,50,28.56,26.36,28,269.86,266.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
LFT,10,492,-5.25,-13.05,36,28.56,18.39,38,151.84,142.74,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,11,472,-5.55,-11.55,42,33.71,25.62,44,192.36,191.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
LFT,12,486,-4.5,-8.54,38,29.47,23.11,46,181.35,188.09,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LGA,1,19054,-4.24,-15.19,2892,32.68,27.39,2226,144.43,147.52,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,2,21210,-4.64,-18.79,2188,31.09,17.24,1336,149.09,135.97,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,3,22088,-4.44,-17.32,2834,32.5,20.82,1668,133.32,123.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,4,22414,-4.53,-14.78,2534,31.71,23.07,1642,153.11,146.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,5,21954,-4.2,-12.03,3120,31.76,27.07,2522,143.63,142.46,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,6,20460,-4.0,-13.57,3152,32.87,27.99,2466,157.49,153.26,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,7,19778,-3.5,-10.0,3758,32.91,31.12,3476,155.06,152.15,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,8,19896,-3.57,-10.35,3236,32.11,30.67,2846,160.34,157.87,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LGA,9,24032,-5.24,-13.64,1968,30.94,23.01,932,134.37,126.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LGA,10,24972,-4.99,-15.42,2126,30.54,21.05,994,148.12,139.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LGA,11,23558,-4.91,-14.97,2108,31.06,19.78,1002,120.75,109.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,12,20176,-3.3,-11.52,3690,32.24,25.26,1996,131.44,125.92,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,1,2422,-2.1,-6.47,358,29.32,24.98,138,104.33,102.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,2,2298,-1.3,-8.77,348,28.7,20.91,116,103.34,94.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,3,2452,-1.08,-6.77,394,29.8,25.05,132,110.95,104.68,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,4,2464,-1.4,-8.51,360,29.52,21.46,110,113.27,103.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,5,2412,-0.83,-9.34,464,30.7,22.64,150,122.91,117.51,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,6,2446,-0.41,-8.11,400,30.75,23.3,114,121.42,113.72,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,7,2358,-1.05,-8.03,542,30.15,23.65,158,112.84,105.51,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,8,2558,-2.47,-7.57,244,30.77,26.93,80,109.7,104.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,9,2412,-2.48,-9.32,252,28.54,21.95,92,131.87,125.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,10,2480,-2.62,-9.53,300,31.28,23.89,148,115.49,107.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,11,2600,-3.34,-12.02,232,30.97,21.66,74,112.08,102.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,12,2310,-2.33,-9.81,404,31.3,25.13,238,132.24,124.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,1,2062,-2.4,-5.85,430,29.8,27.67,132,171.8,158.83,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIH,2,2092,-2.13,-7.53,260,29.58,18.66,52,197.04,181.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,3,2414,-3.06,-7.72,220,25.85,21.15,30,164.87,154.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,4,2242,-3.44,-8.12,228,29.98,25.12,66,166.15,163.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,5,2254,-3.02,-5.58,280,29.18,27.98,94,128.26,124.66,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
LIH,6,2446,-2.99,-5.7,228,27.46,26.11,78,112.97,109.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,7,2532,-2.86,-5.36,280,31.72,29.55,66,154.0,151.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,8,2534,-3.43,-10.39,176,31.26,22.83,46,190.87,185.61,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
LIH,9,2308,-3.87,-7.92,162,28.77,23.8,32,243.12,238.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,10,2378,-3.43,-8.02,178,26.1,22.37,34,110.12,104.65,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,11,2354,-4.3,-8.86,140,32.67,24.19,42,103.62,96.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,12,2424,-3.5,-8.24,222,29.41,23.76,68,156.47,147.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,1,1336,-3.71,-6.06,240,33.12,28.27,172,149.17,154.14,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,2,1536,-4.86,-8.6,124,31.23,26.03,52,185.5,176.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,3,1638,-4.42,-9.69,178,31.79,26.46,132,131.92,129.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,4,1760,-3.59,-8.97,232,28.03,23.41,150,185.69,186.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,5,1504,-1.94,-6.63,382,31.31,28.34,276,149.51,157.36,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,6,1712,-2.38,-5.99,332,31.14,27.43,214,161.35,161.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,7,1638,-1.63,-4.43,436,32.03,31.93,256,158.96,158.51,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,8,1828,-3.68,-8.9,240,30.98,27.06,126,160.3,156.44,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,9,1776,-3.99,-8.88,222,30.75,24.66,112,160.64,156.38,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,10,2078,-3.52,-9.07,182,30.53,24.21,92,201.76,195.65,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LIT,11,1806,-4.14,-9.23,180,32.88,30.22,72,165.61,168.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,12,1582,-2.88,-8.59,266,30.59,26.02,140,137.11,138.17,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LNK,1,54,-1.3,-4.04,18,23.89,26.44,18,160.44,172.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
LNK,2,94,-7.77,-15.45,12,20.33,9.5,4,71.5,62.0,DELAY_CARRIER
LNK,3,76,-6.11,-13.68,6,36.67,22.33,4,282.5,265.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,4,144,-4.82,-9.04,16,42.5,36.88,20,350.4,342.9,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LNK,5,170,-5.04,-9.15,42,33.71,34.95,40,197.1,192.95,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,6,350,-5.82,-10.11,38,34.05,26.16,30,162.07,158.07,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,7,344,-6.47,-9.86,40,32.7,27.65,46,153.61,147.48,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,8,326,-5.61,-9.52,66,36.21,28.67,36,205.78,204.44,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,9,370,-6.2,-14.53,28,36.14,21.43,30,217.4,203.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LNK,10,440,-6.6,-12.99,20,37.6,27.7,20,133.2,113.1,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LNK,11,388,-5.83,-12.81,32,31.62,20.88,22,126.55,115.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LNK,12,282,-5.82,-11.3,30,33.13,22.87,30,155.73,137.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LRD,1,192,-4.75,-6.82,30,22.87,24.13,32,152.88,145.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,2,214,-6.05,-5.29,24,32.42,34.17,4,150.0,150.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,3,204,-4.2,-3.52,24,30.08,30.5,22,129.64,128.09,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
LRD,4,244,-5.62,-8.02,18,37.11,30.67,36,142.5,143.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,5,212,-3.36,-3.93,38,35.42,33.0,50,224.28,231.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
LRD,6,236,-3.07,-4.29,62,30.87,29.68,22,109.91,105.09,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LRD,7,252,-3.32,-2.17,48,33.33,32.67,40,209.1,207.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,8,284,-6.8,-9.07,30,32.07,30.93,10,156.8,153.6,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,9,252,-4.54,-7.4,20,35.4,30.3,10,388.2,383.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,10,270,-5.96,-11.3,16,28.38,24.12,16,136.25,132.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LRD,11,252,-6.05,-8.84,18,25.22,17.56,24,128.58,126.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LRD,12,260,-4.37,-5.25,30,24.8,19.33,24,197.33,201.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
LSE,1,4,-2.0,-15.5,4,28.5,5.5,2,113.0,99.0,CANC_WEATHER|DELAY_CARRIER
LSE,2,8,-6.0,-20.0,0,,,0,,,N/D
LSE,5,76,-2.79,-5.24,8,37.5,35.25,12,145.33,149.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LSE,6,24,-3.75,-11.42,2,15.0,16.0,0,,,DELAY_LATE_AIRCRAFT
LSE,7,78,-3.72,-4.03,14,25.0,21.43,8,158.0,150.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LSE,8,60,-2.63,-5.2,4,30.5,23.5,4,227.5,221.0,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
LSE,9,124,-4.82,-4.05,12,36.83,47.5,6,81.33,86.33,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LSE,10,74,-6.14,-6.92,2,17.0,17.0,4,95.5,88.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
LSE,11,94,-4.57,-14.17,4,24.0,19.5,4,581.5,584.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
LSE,12,16,-3.62,-9.12,2,15.0,26.0,0,,,DELAY_LATE_AIRCRAFT
LWS,1,130,-3.42,-2.48,22,33.82,21.36,28,233.43,231.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LWS,2,148,-3.78,-10.2,8,27.0,26.0,16,231.88,225.62,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LWS,3,170,-4.22,-4.05,6,39.33,31.0,6,220.67,221.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LWS,4,166,-4.75,-6.82,6,24.67,14.67,8,120.25,108.5,DELAY_CARRIER|DELAY_WEATHER
LWS,5,170,-3.76,-7.64,12,27.5,26.0,4,376.5,365.0,DELAY_CARRIER|DELAY_WEATHER
LWS,6,162,-3.26,-11.96,8,18.75,1.75,10,243.2,224.2,DELAY_CARRIER
LWS,7,166,-2.64,-9.43,14,34.14,23.29,6,447.0,437.67,DELAY_CARRIER|DELAY_WEATHER
LWS,8,168,-4.31,-9.82,12,25.17,19.17,6,104.33,100.33,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
LWS,9,162,-4.21,-7.28,10,35.6,33.2,8,351.0,342.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LWS,10,166,-4.14,-6.06,16,26.12,20.5,4,269.0,258.0,DELAY_CARRIER|DELAY_NAS|DELAY_SECURITY
LWS,11,168,-4.3,-6.18,12,27.33,16.5,0,,,DELAY_CARRIER|DELAY_WEATHER
LWS,12,166,-3.49,-7.35,2,57.0,89.0,16,290.75,283.12,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
MAF,1,1116,-4.41,-8.12,132,34.17,30.76,92,139.85,140.59,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MAF,2,1160,-4.76,-8.28,78,31.03,26.28,32,169.25,162.81,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MAF,3,1226,-3.91,-8.18,116,31.69,28.26,74,148.19,142.46,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MAF,4,1384,-4.95,-9.57,138,35.1,31.42,110,150.93,148.27,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MAF,5,1138,-2.19,-5.85,268,32.96,31.9,220,174.82,176.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MAF,6,1206,-3.18,-5.92,270,31.36,30.92,166,136.13,134.45,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MAF,7,1194,-2.93,-5.32,258,31.16,28.43,148,140.26,136.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MAF,8,1432,-4.65,-7.46,148,29.86,27.11,88,155.05,149.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MAF,9,1352,-4.82,-9.22,148,32.54,26.92,50,157.16,149.6,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MAF,10,1488,-5.09,-9.26,108,31.35,24.94,54,161.48,154.48,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MAF,11,1430,-4.88,-10.57,118,32.2,28.73,72,136.42,128.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MAF,12,1384,-4.39,-9.51,148,29.74,24.95,108,161.76,158.59,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,1,164,-4.44,-9.32,44,36.95,43.45,76,146.61,145.11,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
MBS,2,288,-6.61,-16.33,12,34.33,39.17,18,231.11,223.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
MBS,3,312,-5.99,-10.85,14,26.86,33.43,18,210.78,199.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,4,294,-7.16,-12.05,18,37.0,34.78,22,134.45,134.64,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,5,272,-6.24,-9.54,34,36.53,33.12,44,127.68,127.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,6,304,-5.16,-8.12,26,31.85,32.23,44,176.23,173.45,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
MBS,7,304,-5.65,-9.89,46,34.26,28.91,42,121.14,121.52,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
MBS,8,322,-4.52,-7.53,34,33.94,30.18,40,176.35,174.9,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,9,342,-6.87,-10.7,26,36.69,29.15,16,124.62,122.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
MBS,10,342,-5.78,-9.51,36,28.39,25.22,32,183.06,177.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
MBS,11,318,-5.47,-10.18,28,32.21,24.14,36,145.28,141.78,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
MBS,12,270,-3.27,-5.45,62,31.74,31.23,50,148.92,149.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
MCI,1,5482,-2.37,-4.38,1110,30.84,31.85,580,158.1,167.8,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
MCI,2,6120,-3.27,-9.12,586,28.75,23.25,246,180.54,176.45,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
MCI,3,6986,-2.84,-9.42,932,30.32,24.11,348,139.73,137.95,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,4,6730,-2.73,-8.89,1006,30.53,24.09,422,156.27,152.84,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
MCI,5,6624,-1.73,-6.01,1194,31.31,27.69,718,150.04,149.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,6,6970,-1.99,-6.69,1254,30.94,27.21,574,162.13,158.83,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,7,6724,-2.1,-5.75,1386,31.39,28.47,806,155.29,152.95,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,8,7140,-3.34,-7.84,954,30.42,26.5,490,142.39,138.44,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,9,7368,-3.74,-8.55,646,29.95,23.83,240,142.37,136.03,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
MCI,10,7886,-3.79,-9.57,646,29.19,22.39,234,170.11,163.66,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
